Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,total_duration,total_pages,admin_duration_ratio,informational_duration_ratio,product_duration_ratio,admin_pages_ratio,informational_pages_ratio,product_pages_ratio,admin_duration_per_page,informational_duration_per_page,product_duration_per_page,avg_duration_per_page,is_q4,quarter,PageValues_x_ProductRelated,SpecialDay_x_PageValues,BounceRates_x_ExitRates
2,75.0,0,0.0,14,851.0,0.0,0.014285714,22.88908649,0.0,5,1,1,1,2,0,1,1,926.0,16,0.08099352043089253,0.0,0.9190064784891939,0.12499999218750048,0.0,0.8749999453125034,37.49998125000937,0.0,60.78570994387786,57.874996382812725,0,,320.44721086,0.0,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,3,2,3,1,2,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.9999990000010001,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.04000000000000001
0,0.0,0,0.0,3,55.0,0.066666667,0.1,0.0,0.0,5,3,2,3,3,2,0,0,55.0,3,0.0,0.0,0.9999999818181822,0.0,0.0,0.9999996666667778,0.0,0.0,18.33332722222426,18.33332722222426,0,,0.0,0.0,0.006666666700000001
0,0.0,0,0.0,7,88.33333333,0.0,0.042857143,0.0,0.0,5,2,2,1,1,2,0,0,88.33333333,7,0.0,0.0,0.9999999886792454,0.0,0.0,0.9999998571428775,0.0,0.0,12.619045815850598,12.619045815850598,0,,0.0,0.0,0.0
2,94.0,0,0.0,25,893.1,0.0,0.009615385,0.0,0.0,5,2,4,4,1,2,0,0,987.1,27,0.09522844686938664,0.0,0.9047715521175448,0.07407407133058995,0.0,0.9259258916323744,46.99997650001175,0.0,35.723998571040056,36.55925790521267,0,,0.0,0.0,0.0
3,219.0,0,0.0,12,526.3333333,0.022222222,0.058571429,0.0,0.0,5,1,1,3,1,2,0,0,745.3333333,15,0.2938282643774141,0.0,0.7061717342809043,0.19999998666666757,0.0,0.7999999466666703,72.99997566667477,0.0,43.861107453241054,49.6888855740743,0,,0.0,0.0,0.001301587298095238
2,45.0,0,0.0,26,535.3459596,0.007407407,0.01051332,0.0,0.0,5,2,4,3,10,2,0,0,580.3459596,28,0.07753995556973642,0.0,0.9224600427071534,0.07142856887755111,0.0,0.9285713954081645,22.499988750005624,0.0,20.590228423452754,20.726640674048546,0,,0.0,0.0,7.787644016124e-05
3,60.83333333,0,0.0,18,884.6333333,0.021052632,0.041140351,0.0,0.0,5,2,2,3,10,2,0,0,945.46666663,21,0.0643421237498418,0.0,0.9356578751924794,0.14285713605442207,0.0,0.8571428163265326,20.27777101740966,0.0,49.1462935640948,45.02222007656094,0,,0.0,0.0,0.000866112669953832
0,0.0,0,0.0,2,24.0,0.0,0.05,0.0,0.0,5,3,2,3,3,2,0,0,24.0,2,0.0,0.0,0.999999958333335,0.0,0.0,0.99999950000025,0.0,0.0,11.999994000003,11.999994000003,0,,0.0,0.0,0.0
0,0.0,3,100.0,22,2175.993651,0.01,0.049312469,0.0,0.0,5,2,2,3,1,2,0,0,2275.993651,25,0.0,0.0439368536516463,0.9560631459089852,0.0,0.11999999520000018,0.8799999648000014,0.0,33.333322222225924,98.90879782232737,91.03974239841031,0,,0.0,0.0,0.00049312469
2,14.0,0,0.0,8,57.0,0.0,0.057142857,0.0,0.0,5,1,2,4,8,0,0,0,71.0,10,0.1971830958143226,0.0,0.8028168901011706,0.19999998000000202,0.0,0.7999999200000081,6.99999650000175,0.0,7.124999109375112,7.0999992900000715,0,,0.0,0.0,0.0
0,0.0,0,0.0,28,1028.116667,0.0,0.008928571,0.0,0.0,5,2,4,1,2,2,0,0,1028.116667,28,0.0,0.0,0.9999999990273476,0.0,0.0,0.9999999642857155,0.0,0.0,36.71845108148389,36.71845108148389,0,,0.0,0.0,0.0
0,0.0,0,0.0,4,93.0,0.0,0.1,0.0,0.0,5,2,2,9,6,2,0,0,93.0,4,0.0,0.0,0.9999999892473119,0.0,0.0,0.9999997500000625,0.0,0.0,23.249994187501454,23.249994187501454,0,,0.0,0.0,0.0
8,182.6480519,6,291.5,35,1373.464719,0.001550388,0.018148931,14.322,0.0,5,2,2,6,2,2,0,0,1847.6127709000002,49,0.09885624015911794,0.15777115445041806,0.743372604849225,0.16326530279050402,0.12244897709287803,0.7142856997084551,22.83100363362455,48.58332523611246,39.24184799309006,37.706382310073835,0,,501.27,0.0,2.8137884835228e-05
8,154.2916667,0,0.0,34,991.3678571,0.005263158,0.01443609,10.93482456,0.0,5,2,2,2,2,2,0,0,1145.6595238,42,0.1346749739866519,0.0,0.8653250251404884,0.1904761859410432,0.0,0.8095237902494337,19.286455926693012,0.0,29.157877292415378,27.277607060056976,0,,371.78403504,0.0,7.597942257222001e-05
0,0.0,0,0.0,1,1.0,0.0,0.1,0.0,0.0,5,2,2,2,1,2,0,0,1.0,1,0.0,0.0,0.9999990000010001,0.0,0.0,0.9999990000010001,0.0,0.0,0.9999990000010001,0.9999990000010001,0,,0.0,0.0,0.0
0,0.0,0,0.0,7,147.25,0.028571429,0.045714286,0.0,0.0,5,1,1,6,3,2,0,0,147.25,7,0.0,0.0,0.9999999932088286,0.0,0.0,0.9999998571428775,0.0,0.0,21.035711280612674,21.035711280612674,0,,0.0,0.0,0.0013061224767346939
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,5,3,2,4,1,2,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.99999950000025,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.04000000000000001
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,2,1,1,2,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.9999990000010001,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.04000000000000001
0,0.0,0,0.0,9,1225.5,0.022222222,0.044444444,0.0,0.0,5,1,2,9,1,2,0,0,1225.5,9,0.0,0.0,0.9999999991840064,0.0,0.0,0.9999998888889013,0.0,0.0,136.16665153703872,136.16665153703872,0,,0.0,0.0,0.000987654301234568
0,0.0,0,0.0,3,183.0,0.0,0.066666667,0.0,0.0,5,1,1,1,1,2,1,0,183.0,3,0.0,0.0,0.9999999945355191,0.0,0.0,0.9999996666667778,0.0,0.0,60.99997966667344,60.99997966667344,0,,0.0,0.0,0.0
0,0.0,0,0.0,10,250.8,0.0,0.01,0.0,0.0,5,2,2,4,3,2,0,0,250.8,10,0.0,0.0,0.9999999960127592,0.0,0.0,0.99999990000001,0.0,0.0,25.079997492000253,25.079997492000253,0,,0.0,0.0,0.0
2,17.0,1,105.0,9,148.25,0.02,0.022,0.0,0.0,5,3,2,1,1,2,0,0,270.25,12,0.06290471762107412,0.38852913824781077,0.5485661404308376,0.16666665277777895,0.08333332638888948,0.7499999375000053,8.499995750002125,104.99989500010501,16.47222039197551,22.52083145659738,0,,0.0,0.0,0.00043999999999999996
2,32.0,1,70.0,16,504.0833333,0.005714286,0.019047619,9.543060317,0.0,5,2,2,3,8,2,0,0,606.0833333,19,0.052798019990037526,0.11549566872820709,0.8317063096318171,0.10526315235457093,0.05263157617728546,0.8421052188365674,15.999992000004,69.99993000007001,31.5052063621746,31.899121126362047,0,,152.688965072,0.0,0.00010884354258503399
0,0.0,0,0.0,43,1650.416667,0.0,0.003875969,0.0,0.0,5,2,2,7,3,2,1,0,1650.416667,43,0.0,0.0,0.9999999993940923,0.0,0.0,0.9999999767441866,0.0,0.0,38.38178206088879,38.38178206088879,0,,0.0,0.0,0.0
0,0.0,1,0.0,28,2743.216667,0.020689655,0.042528736,0.0,0.0,5,2,5,2,1,2,0,0,2743.216667,29,0.0,0.0,0.9999999996354645,0.0,0.034482757431629055,0.9655172080856135,0.0,0.0,97.97202032242785,94.59367491056294,0,,0.0,0.0,0.00087990487542608
5,108.2,0,0.0,37,1288.533333,0.005263158,0.028070175,0.0,0.0,5,2,2,1,1,2,0,0,1396.7333330000001,42,0.07746646934396138,0.0,0.9225335299400822,0.119047616213152,0.0,0.8809523599773248,21.639995672000865,0.0,34.82522427499394,33.25555475582013,0,,0.0,0.0,0.00014773776611265002
0,0.0,0,0.0,15,447.5,0.03,0.065333333,0.0,0.0,5,3,2,4,1,2,1,0,447.5,15,0.0,0.0,0.9999999977653632,0.0,0.0,0.9999999333333378,0.0,0.0,29.833331344444577,29.833331344444577,0,,0.0,0.0,0.0019599999899999995
10,1559.75,1,7.0,41,1663.761905,0.004347826,0.015942029,13.63463318,0.0,5,1,1,1,2,2,0,1,3230.5119050000003,52,0.4828182174791217,0.0021668392513889095,0.5150149429599409,0.19230768860946754,0.019230768860946754,0.7884615232988169,155.97498440250158,6.9999930000070005,40.57955766879128,62.12522774759178,0,,559.01996038,0.0,6.9313168178954e-05
5,249.1666667,0,0.0,22,1165.583333,0.0,0.001242236,0.0,0.0,5,2,2,8,2,0,0,0,1414.7499997,27,0.17612063373508785,0.0,0.8238793655580734,0.18518517832647488,0.0,0.8148147846364894,49.833323373335325,0.0,52.98105818267917,52.398146196364955,0,,0.0,0.0,0.0
2,37.0,0,0.0,3,17.0,0.0,0.05,0.0,0.0,5,3,2,1,2,0,1,0,54.0,5,0.685185172496571,0.0,0.31481480898491093,0.399999920000016,0.0,0.599999880000024,18.499990750004624,0.0,5.666664777778407,10.799997840000431,0,,0.0,0.0,0.0
1,0.0,1,60.5,46,1038.916667,0.021276596,0.039007092,13.10326241,0.0,5,2,2,6,1,2,0,1,1099.416667,48,0.0,0.05502918207530759,0.9449708170151191,0.020833332899305567,0.020833332899305567,0.958333313368056,0.0,60.499939500060506,22.58514444380121,22.90451341865597,0,,602.7500708599999,0.0,0.0008299381376188319
0,0.0,0,0.0,12,249.5,0.005555556,0.025,0.0,0.0,5,2,7,7,1,2,0,0,249.5,12,0.0,0.0,0.999999995991984,0.0,0.0,0.9999999166666736,0.0,0.0,20.791664934027924,20.791664934027924,0,,0.0,0.0,0.0001388889
5,65.0,2,34.0,17,1302.5,0.0,0.016666667,0.0,0.0,5,1,1,1,10,2,0,0,1401.5,24,0.04637887973858089,0.02425972170941154,0.9293613978384863,0.20833332465277812,0.08333332986111125,0.7083333038194456,12.99999740000052,16.99999150000425,76.61764255190337,58.39583090017371,0,,0.0,0.0,0.0
0,0.0,0,0.0,10,172.5,0.01,0.043333333,0.0,0.0,5,2,2,3,6,2,0,0,172.5,10,0.0,0.0,0.9999999942028986,0.0,0.0,0.99999990000001,0.0,0.0,17.249998275000173,17.249998275000173,0,,0.0,0.0,0.00043333333000000003
6,143.1666667,0,0.0,50,925.947619,0.0,0.010160428,13.60512012,0.0,5,2,2,1,2,2,0,1,1069.1142857,56,0.13391147090729452,0.0,0.8660885281573517,0.10714285522959188,0.0,0.8928571269132657,23.861107139815477,0.0,18.51895200962096,19.091326189440604,0,,680.2560060000001,0.0,0.0
4,66.33333333,2,58.16666667,38,1524.702381,0.0,0.006628788,0.0,0.0,5,2,2,3,2,0,1,0,1649.202381,44,0.0402214634504451,0.03526957473797779,0.9245089612052233,0.09090908884297526,0.04545454442148763,0.863636344008265,16.583329186667704,29.0833187933406,40.12374581253301,37.48187144359383,0,,0.0,0.0,0.0
4,14.0,0,0.0,13,288.0,0.0125,0.0375,0.0,0.0,5,1,1,4,2,2,1,0,302.0,17,0.0463576157405377,0.0,0.9536423809482041,0.23529410380622917,0.0,0.7647058373702448,3.4999991250002185,0.0,22.153844449704273,17.764704837370303,0,,0.0,0.0,0.00046875
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,2,1,1,2,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.9999990000010001,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.04000000000000001
0,0.0,2,31.0,3,47.0,0.04,0.08,0.0,0.0,5,1,1,6,1,2,1,0,78.0,5,0.0,0.3974358923405655,0.6025640948389219,0.0,0.399999920000016,0.599999880000024,0.0,15.499992250003874,15.666661444446184,15.599996880000624,0,,0.0,0.0,0.0032
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,2,3,1,2,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.9999990000010001,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.04000000000000001
0,0.0,0,0.0,4,63.0,0.0,0.05,0.0,0.0,5,1,1,2,3,2,0,0,63.0,4,0.0,0.0,0.9999999841269844,0.0,0.0,0.9999997500000625,0.0,0.0,15.749996062500983,15.749996062500983,0,,0.0,0.0,0.0
0,0.0,0,0.0,13,1476.3,0.007692308,0.012820513,0.0,0.0,5,2,2,3,8,2,0,0,1476.3,13,0.0,0.0,0.9999999993226308,0.0,0.0,0.9999999230769291,0.0,0.0,113.56152972603618,113.56152972603618,0,,0.0,0.0,9.8619334714004e-05
0,0.0,0,0.0,9,685.0,0.0,0.022222222,0.0,0.0,5,2,2,7,1,2,0,0,685.0,9,0.0,0.0,0.999999998540146,0.0,0.0,0.9999998888889013,0.0,0.0,76.11110265432194,76.11110265432194,0,,0.0,0.0,0.0
5,102.5333333,0,0.0,74,2396.690316,0.002699055,0.020349845,15.03328131,0.0,5,2,5,6,1,2,0,0,2499.2236493,79,0.0410260735519577,0.0,0.9589739260479182,0.06329113843935268,0.0,0.9367088489024197,20.506662558667486,0.0,32.38770653530127,31.635741995750102,0,,1112.46281694,0.0,5.4925350896474997e-05
0,0.0,0,0.0,7,451.8333333,0.028571429,0.076190476,0.0,0.0,5,3,2,1,3,2,1,0,451.8333333,7,0.0,0.0,0.9999999977867946,0.0,0.0,0.9999998571428775,0.0,0.0,64.54760982177002,64.54760982177002,0,,0.0,0.0,0.002176870775510204
0,0.0,0,0.0,25,1512.52381,0.0,0.024,0.0,0.0,5,2,2,3,11,2,0,0,1512.52381,25,0.0,0.0,0.9999999993388533,0.0,0.0,0.9999999600000016,0.0,0.0,60.500949979961995,60.500949979961995,0,,0.0,0.0,0.0
1,85.0,0,0.0,14,306.5,0.0,0.004444444,0.0,0.0,5,2,2,3,2,2,0,0,391.5,15,0.21711366483495873,0.0,0.7828863326107629,0.06666666222222252,0.0,0.9333332711111153,84.99991500008501,0.0,21.892855579081747,26.099998260000117,0,,0.0,0.0,0.0
0,0.0,0,0.0,5,62.0,0.12,0.14,0.0,0.0,5,3,2,3,1,2,0,0,62.0,5,0.0,0.0,0.999999983870968,0.0,0.0,0.99999980000004,0.0,0.0,12.399997520000495,12.399997520000495,0,,0.0,0.0,0.016800000000000002
6,197.8,0,0.0,48,3332.293511,0.0,0.007847222,11.45469444,0.0,5,1,1,1,3,2,0,0,3530.093511,54,0.05603250999657938,0.0,0.943967489720142,0.11111110905349798,0.0,0.8888888724279839,32.96666117222314,0.0,69.42278003285875,65.3721008449611,0,,549.8253331200001,0.0,0.0
1,63.0,1,0.0,22,2815.416667,0.0,0.0125,0.0,0.0,5,2,2,3,2,2,0,0,2878.416667,24,0.02188703279145964,0.0,0.9781129668611271,0.041666664930555625,0.041666664930555625,0.9166666284722238,62.99993700006301,0.0,127.97347904666003,119.93402279441571,0,,0.0,0.0,0.0
3,31.5,0,0.0,13,956.5,0.0,0.04,0.0,0.0,5,2,2,1,13,2,0,0,988.0,16,0.03188259106084758,0.0,0.9681174079270066,0.18749998828125072,0.0,0.8124999492187531,10.499996500001167,0.0,73.5769174171602,61.749996140625235,0,,0.0,0.0,0.0
7,81.25,0,0.0,37,1500.422543,0.014634146,0.015338753,39.03580426,0.0,5,2,4,1,2,2,0,0,1581.672543,44,0.051369672128543944,0.0,0.9486303272392138,0.1590909054752067,0.0,0.8409090717975212,11.607141198979829,0.0,40.55195952562271,35.9471024330204,0,,1444.32475762,0.0,0.00022446955085993802
0,0.0,0,0.0,20,2271.0,0.0,0.025,0.0,0.0,5,2,2,1,1,2,0,0,2271.0,20,0.0,0.0,0.9999999995596653,0.0,0.0,0.9999999500000024,0.0,0.0,113.54999432250028,113.54999432250028,0,,0.0,0.0,0.0
2,120.0,0,0.0,8,588.1666667,0.0,0.007407407,0.0,0.0,5,1,1,1,2,2,0,0,708.1666667,10,0.1694516354317251,0.0,0.830548363156178,0.19999998000000202,0.0,0.7999999200000081,59.999970000015,0.0,73.52082414739698,70.81665958833405,0,,0.0,0.0,0.0
4,149.25,0,0.0,27,1212.809524,0.0,0.020967742,14.89210837,0.0,5,2,2,7,2,2,0,1,1362.059524,31,0.10957670884464464,0.0,0.890423290421173,0.12903225390218534,0.0,0.8709677138397511,37.31249067187733,0.0,44.91886959559742,43.93740258266443,0,,402.08692599,0.0,0.0
5,172.2,0,0.0,23,792.7222222,0.0,0.010714286,261.4912857,0.0,5,2,2,1,8,0,0,1,964.9222222000001,28,0.17845997932240387,0.0,0.8215400196412431,0.17857142219387778,0.0,0.8214285420918378,34.439993112001375,0.0,34.46618207538339,34.46150670494619,0,,6014.299571099999,0.0,0.0
5,523.9166667,2,21.0,25,439.5238095,0.0,0.023333333,0.0,0.0,5,2,2,7,2,2,0,0,984.4404761999999,32,0.5321974043470385,0.021331914408608394,0.44647068022854763,0.15624999511718765,0.06249999804687507,0.7812499755859383,104.78331238333752,10.499994750002624,17.580951676761934,30.76376391988238,0,,0.0,0.0,0.0
0,0.0,0,0.0,2,5.0,0.0,0.1,0.0,0.0,5,2,2,1,2,2,0,0,5.0,2,0.0,0.0,0.99999980000004,0.0,0.0,0.99999950000025,0.0,0.0,2.499998750000625,2.499998750000625,0,,0.0,0.0,0.0
1,19.0,0,0.0,22,525.2666667,0.0,0.007709751,0.0,0.0,5,3,2,7,1,2,0,0,544.2666667,23,0.034909358091487624,0.0,0.9650906400711777,0.04347825897920613,0.0,0.9565216975425348,18.999981000019,0.0,23.875756492011067,23.663767088531863,0,,0.0,0.0,0.0
11,377.8333333,0,0.0,40,1337.842794,0.008695652,0.022304507,0.0,0.0,5,3,2,3,3,2,1,0,1715.6761273,51,0.22022415948304944,0.0,0.7797758399340898,0.21568627028066137,0.0,0.7843137101114959,34.3484817228653,0.0,33.44606901384827,33.64070771880965,0,,0.0,0.0,0.000193952230903564
4,129.4166667,3,62.0,43,1770.625,0.004255319,0.015153664,0.0,0.0,5,2,5,6,2,2,0,0,1962.0416667,50,0.0659602030020639,0.031599736652218706,0.9024400598360443,0.07999999840000004,0.05999999880000003,0.8599999828000003,32.35415858646036,20.666659777780072,41.17732462378315,39.24083254918335,0,,0.0,0.0,6.4483674338816e-05
9,298.6666667,0,0.0,27,1084.5,0.0,0.010784314,22.96411765,0.0,5,2,2,1,8,0,0,0,1383.1666667,36,0.21592962993869577,0.0,0.7840703693383255,0.24999999305555576,0.0,0.7499999791666673,33.185181501646504,0.0,40.1666651790124,38.421295229964024,0,,620.0311765499999,0.0,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,2,7,1,2,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.9999990000010001,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.04000000000000001
0,0.0,0,0.0,93,4261.842857,0.002930403,0.021080839,0.0,0.0,5,3,3,8,1,2,0,0,4261.842857,93,0.0,0.0,0.9999999997653597,0.0,0.0,0.9999999892473119,0.0,0.0,45.82626678681433,45.82626678681433,0,,0.0,0.0,6.1775353848117e-05
3,59.0,0,0.0,29,527.2083333,0.0,0.011330049,0.0,0.0,5,2,4,1,6,2,0,0,586.2083333,32,0.10064681197419816,0.0,0.8993531863199237,0.0937499970703126,0.0,0.9062499716796885,19.666660111113295,0.0,18.179597073117343,18.319009843155946,0,,0.0,0.0,0.0
0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.0,5,2,2,3,1,2,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.9999997500000625,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.04000000000000001
0,0.0,0,0.0,7,110.0,0.057142857,0.142857143,0.0,0.0,5,3,2,8,1,2,0,0,110.0,7,0.0,0.0,0.999999990909091,0.0,0.0,0.9999998571428775,0.0,0.0,15.714283469388075,15.714283469388075,0,,0.0,0.0,0.00816326529387755
0,0.0,0,0.0,15,1733.666667,0.0,0.026666667,0.0,0.0,5,2,2,7,2,2,0,0,1733.666667,15,0.0,0.0,0.9999999994231877,0.0,0.0,0.9999999333333378,0.0,0.0,115.57777009481534,115.57777009481534,0,,0.0,0.0,0.0
1,5.0,0,0.0,12,306.0,0.0,0.02,0.0,0.0,5,2,2,6,8,2,0,0,311.0,13,0.01607717036631135,0.0,0.9839228264182546,0.07692307100591762,0.0,0.9230768520710114,4.999995000005001,0.0,25.49999787500018,23.92307508284038,0,,0.0,0.0,0.0
0,0.0,0,0.0,2,62.0,0.0,0.05,0.0,0.0,5,1,1,2,10,2,0,0,62.0,2,0.0,0.0,0.999999983870968,0.0,0.0,0.99999950000025,0.0,0.0,30.99998450000775,30.99998450000775,0,,0.0,0.0,0.0
0,0.0,0,0.0,2,5.0,0.0,0.1,0.0,0.0,5,2,2,3,1,2,0,0,5.0,2,0.0,0.0,0.99999980000004,0.0,0.0,0.99999950000025,0.0,0.0,2.499998750000625,2.499998750000625,0,,0.0,0.0,0.0
0,0.0,0,0.0,14,198.5221501,0.001230769,0.06797235,0.0,0.0,5,1,1,9,1,2,0,0,198.5221501,14,0.0,0.0,0.9999999949627788,0.0,0.0,0.9999999285714337,0.0,0.0,14.18015256570339,14.18015256570339,0,,0.0,0.0,8.365826123715e-05
0,0.0,0,0.0,17,504.0,0.0,0.02125,33.32796813,0.0,5,2,2,3,1,2,0,0,504.0,17,0.0,0.0,0.999999998015873,0.0,0.0,0.999999941176474,0.0,0.0,29.647057079584876,29.647057079584876,0,,566.5754582100001,0.0,0.0
24,876.2333333,5,625.5,34,1588.666667,0.0,0.013800705,0.0,0.0,5,2,2,5,2,2,0,0,3090.4000003,63,0.2835339544820754,0.20240098360629002,0.5140650615880519,0.38095237490551787,0.07936507810531622,0.5396825311161503,36.50972069959497,125.099974980005,46.72548883160327,49.05396748009576,0,,0.0,0.0,0.0
1,95.5,0,0.0,7,381.5,0.0,0.025,0.0,0.0,5,1,1,3,2,2,1,0,477.0,8,0.20020964318614332,0.0,0.7997903547174207,0.12499998437500197,0.0,0.8749998906250137,95.49990450009551,0.0,54.49999221428683,59.62499254687594,0,,0.0,0.0,0.0
6,129.75,0,0.0,42,1173.07,0.0,0.005319149,18.95323404,0.0,5,2,2,3,8,0,1,1,1302.82,48,0.09959165494880977,0.0,0.9004083442836244,0.1249999973958334,0.0,0.8749999817708337,21.624996395833932,0.0,27.93023743023244,27.142082767873276,0,,796.0358296800001,0.0,0.0
6,408.2,0,0.0,33,878.6238095,0.0,0.02045045,19.3654955,0.0,5,2,2,1,2,2,0,1,1286.8238095,39,0.31721514372771237,0.0,0.6827848554951804,0.1538461499013808,0.0,0.8461538244575944,68.03332199444633,0.0,26.624963117425363,32.99548144883381,0,,639.0613515,0.0,0.0
0,0.0,1,0.0,35,1928.0,0.008333333,0.023611111,0.0,0.0,5,2,5,8,1,2,1,0,1928.0,36,0.0,0.0,0.9999999994813278,0.0,0.027777777006172864,0.9722221952160502,0.0,0.0,55.085712711836784,53.55555406790128,0,,0.0,0.0,0.000196759250462963
0,0.0,0,0.0,5,83.0,0.04,0.06,0.0,0.0,5,2,2,1,13,2,0,0,83.0,5,0.0,0.0,0.9999999879518074,0.0,0.0,0.99999980000004,0.0,0.0,16.599996680000665,16.599996680000665,0,,0.0,0.0,0.0024
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,1,1,1,3,2,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.9999990000010001,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.04000000000000001
2,24.42857143,7,278.1666667,76,2735.728571,0.002439024,0.024843206,8.631719512,0.0,5,2,5,2,7,2,0,1,3038.32380913,85,0.008040147448587708,0.09155267314582187,0.9004071790764616,0.023529411487889278,0.08235294020761247,0.8941176365397926,12.214279607860195,39.7380895659872,35.996428092152264,35.74498556923547,0,,656.010682912,0.0,6.0593175670944006e-05
4,52.33333333,1,239.0,14,337.5,0.0,0.011764706,0.0,0.0,5,2,5,1,2,2,0,0,628.83333333,19,0.08322289941222558,0.38006891007876703,0.5367081889187609,0.21052630470914185,0.05263157617728546,0.7368420664819965,13.083330061667485,238.99976100023903,24.107141135204206,33.09648948597423,0,,0.0,0.0,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,3,2,1,3,2,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.9999990000010001,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.04000000000000001
10,382.8333333,4,319.3,72,4163.797619,0.000297619,0.010912698,12.0921619,0.0,5,2,2,6,2,2,0,1,4865.9309523,86,0.0786762773607316,0.06561950900340162,0.8557042134303562,0.11627906841535968,0.04651162736614387,0.8372092925905896,38.283329501667055,79.82498004375499,57.83052168290942,56.5805918106908,0,,870.6356568000001,0.0,3.247826266062e-06
0,0.0,1,65.0,15,1728.321429,0.014285714,0.016428571,0.0,0.0,5,1,1,6,1,2,0,0,1793.321429,16,0.0,0.036245593741664035,0.9637544057007114,0.0,0.06249999609375024,0.9374999414062536,0.0,64.99993500006501,115.22142091857195,112.0825823073386,0,,0.0,0.0,0.00023469386673469398
0,0.0,0,0.0,6,255.0,0.0,0.008333333,0.0,0.0,5,1,2,8,2,2,1,0,255.0,6,0.0,0.0,0.9999999960784314,0.0,0.0,0.9999998333333611,0.0,0.0,42.49999291666784,42.49999291666784,0,,0.0,0.0,0.0
0,0.0,0,0.0,13,449.6,0.0,0.015384615,0.0,0.0,5,3,2,1,10,2,0,0,449.6,13,0.0,0.0,0.9999999977758007,0.0,0.0,0.9999999230769291,0.0,0.0,34.584612724260566,34.584612724260566,0,,0.0,0.0,0.0
1,27.5,0,0.0,11,243.6666667,0.0,0.018181818,0.0,0.0,5,3,2,1,3,2,0,0,271.1666667,12,0.1014136443584729,0.0,0.8985863519537582,0.08333332638888948,0.0,0.9166665902777842,27.499972500027503,0.0,22.151513140771534,22.597220341898307,0,,0.0,0.0,0.0
6,475.0,0,0.0,33,2760.716667,0.038596491,0.056282051,0.0,0.0,5,4,2,1,13,2,0,0,3235.716667,39,0.14679900891742725,0.0,0.8532009907735222,0.1538461499013808,0.0,0.8461538244575944,79.16665347222443,0.0,83.65807828308854,82.9670918982797,0,,0.0,0.0,0.002172289674883041
2,6.0,0,0.0,42,1503.25,0.001550388,0.031007752,0.0,0.0,5,2,2,6,1,2,0,0,1509.25,44,0.003975484509540841,0.0,0.9960245148278783,0.04545454442148763,0.0,0.9545454328512403,2.99999850000075,0.0,35.79166581448415,34.3011355840651,0,,0.0,0.0,4.8074046607775996e-05
2,210.0,0,0.0,10,591.1666667,0.02,0.016,0.0,0.0,5,3,2,1,2,2,0,0,801.1666667,12,0.26211774461719783,0.0,0.7378822541346224,0.16666665277777895,0.0,0.8333332638888947,104.99994750002624,0.0,59.11666075833392,66.76388332800973,0,,0.0,0.0,0.00032
2,31.5,0,0.0,12,402.5,0.0,0.0025,0.0,0.0,5,2,2,7,1,2,0,0,434.0,14,0.07258064499405381,0.0,0.9274193527017988,0.14285713265306196,0.0,0.8571427959183717,15.749992125003937,0.0,33.541663871528016,30.999997785714445,0,,0.0,0.0,0.0
5,46.0,1,17.0,33,1540.583333,0.0,0.01547619,10.84440741,0.0,5,2,2,2,2,2,1,0,1603.583333,39,0.02868575584734781,0.010601257595758973,0.9607129859332898,0.12820512491781733,0.025641024983563465,0.8461538244575944,9.199998160000368,16.999983000017,46.6843420095654,41.11752030467897,0,,357.86544453,0.0,0.0
